description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Carbohydrate digestion and absorption                        |hsa04973     |9          |1355      |24        |61686         |17.071771217712175 |1.12683e-09            |1.86784e-09            |AKT3,PIK3R3,PIK3R2,PIK3R1,PIK3CD,PIK3CA,HK2,AKT2,AKT1
Aldosterone synthesis and secretion                          |hsa04925     |13         |1355      |64        |61686         |9.247209409594097  |1.2181900000000001e-09 |2.0083699999999998e-09 |SCARB1,CREB5,CAMK2D,CAMK4,PRKD1,PRKCE,NR4A2,ATF1,LDLR,ITPR1,AGTR1,CAMK1D,CREB1
Fanconi anemia pathway                                       |hsa03460     |8          |1355      |19        |61686         |19.168304525150514 |3.23673e-09            |5.307539999999999e-09  |BRCA2,BRCA1,RPA1,REV3L,RAD51,ATR,MLH1,FANCM
Circadian rhythm                                             |hsa04710     |8          |1355      |20        |61686         |18.20988929889299  |5.290100000000001e-09  |8.62824e-09            |CLOCK,BTRC,RORC,PRKAB1,PRKAA2,PRKAA1,PER1,CREB1
Hippo signaling pathway - multiple species                   |hsa04392     |6          |1355      |11        |61686         |24.83166722576317  |4.6707599999999995e-08 |7.577560000000001e-08  |YAP1,RASSF2,PAK1,NF2,SAV1,LATS2
Vasopressin-regulated water reabsorption                     |hsa04962     |8          |1355      |26        |61686         |14.007607152994606 |5.83513e-08            |9.41648e-08            |CREB5,VAMP2,RAB5B,RAB5A,ARHGDIB,AQP4,AQP3,CREB1
Maturity onset diabetes of the young                         |hsa04950     |7          |1355      |18        |61686         |17.70405904059041  |6.25645e-08            |1.0043200000000001e-07 |PKLR,PAX6,NEUROD1,HNF4G,HNF4A,NR5A2,RFX6
Cardiac muscle contraction                                   |hsa04260     |8          |1355      |27        |61686         |13.48880688806888  |8.13175e-08            |1.2985300000000002e-07 |CACNB3,ACTC1,TPM3,TPM1,SLC9A1,SLC8A1,ATP2A2,COX2
Cocaine addiction                                            |hsa05030     |9          |1355      |38        |61686         |10.782171295397166 |1.06546e-07            |1.68375e-07            |CREB5,BDNF,RELA,NFKB1,MAOA,JUN,GNAI2,DDC,CREB1
Antigen processing and presentation                          |hsa04612     |9          |1355      |38        |61686         |10.782171295397166 |1.06546e-07            |1.68375e-07            |CD8A,TNF,TAP1,IFNG,HSP90AA1,HSPA5,HSPA4,HLA-G,CREB1
Ovarian steroidogenesis                                      |hsa04913     |9          |1355      |39        |61686         |10.505705364745955 |1.35804e-07            |2.13507e-07            |SCARB1,BMP6,PTGS2,LDLR,PLA2G4B,INSR,IGF1R,IGF1,CYP19A1
Gastric acid secretion                                       |hsa04971     |9          |1355      |44        |61686         |9.311875209661189  |4.11676e-07            |6.43904e-07            |CFTR,CCKBR,CAMK2D,EZR,ACTG1,SLC9A1,ACTB,ITPR1,GNAI2
Nicotinate and nicotinamide metabolism                       |hsa00760     |6          |1355      |15        |61686         |18.20988929889299  |4.692e-07              |7.26427e-07            |SIRT1,SIRT2,NAMPT,NT5E,SIRT6,SIRT7
Homologous recombination                                     |hsa03440     |6          |1355      |15        |61686         |18.20988929889299  |4.692e-07              |7.26427e-07            |XRCC3,BRCA2,BRCA1,RPA1,RAD51,ATM
Complement and coagulation cascades                          |hsa04610     |9          |1355      |46        |61686         |8.907011070110702  |6.15056e-07            |9.474349999999999e-07  |CLU,TFPI,PLAUR,PLAT,SERPINE1,CFH,FGG,FGB,FGA
Bile secretion                                               |hsa04976     |9          |1355      |47        |61686         |8.717500196278559  |7.45896e-07            |1.14321e-06            |CFTR,SCARB1,SLC9A1,SLC2A1,RXRA,ABCB1,LDLR,AQP4,HMGCR
PPAR signaling pathway                                       |hsa03320     |9          |1355      |51        |61686         |8.033774690688084  |1.5392700000000003e-06 |2.34738e-06            |RXRA,PPARG,PPARA,MMP1,ILK,SLC27A1,ACSL4,ACSL1,ANGPTL4
RNA transport                                                |hsa03013     |8          |1355      |39        |61686         |9.338404768663072  |1.78364e-06            |2.70652e-06            |PRMT5,UBE2I,SMN1,KPNB1,EIF4EBP1,EIF4E,EIF4A2,EIF2S1
ABC transporters                                             |hsa02010     |6          |1355      |19        |61686         |14.376228393862887 |2.3588299999999997e-06 |3.5616000000000003e-06 |CFTR,TAP1,ABCB1,ABCC1,ABCG4,ABCA1
Cysteine and methionine metabolism                           |hsa00270     |7          |1355      |31        |61686         |10.27977621711701  |4.02732e-06            |6.050890000000001e-06  |MTAP,MAT2A,LDHA,DNMT3B,DNMT3A,DNMT1,MAT2B
Cholesterol metabolism                                       |hsa04979     |7          |1355      |32        |61686         |9.958533210332105  |5.05711e-06            |7.560880000000001e-06  |SCARB1,LRP2,LDLR,APOE,ABCA1,ANGPTL4,MYLIP
Mismatch repair                                              |hsa03430     |5          |1355      |13        |61686         |17.509508941243258 |5.64115e-06            |8.39293e-06            |RPA1,MSH3,MSH2,MLH1,MSH6
Primary immunodeficiency                                     |hsa05340     |7          |1355      |33        |61686         |9.656759476685677  |6.29684e-06            |9.323e-06              |CD40LG,CD40,CD8A,ZAP70,UNG,TAP1,JAK3
Purine metabolism                                            |hsa00230     |9          |1355      |61        |61686         |6.7167624463129885 |7.2089699999999995e-06 |1.06219e-05            |RRM2,PKM,PKLR,PDE4D,PDE4A,NT5E,IMPDH2,IMPDH1,DGUOK
RNA degradation                                              |hsa03018     |5          |1355      |14        |61686         |16.258829731154453 |8.615739999999999e-06  |1.2633699999999999e-05 |TOB2,BTG2,BTG1,CNOT6L,DDX6
Asthma                                                       |hsa05310     |5          |1355      |15        |61686         |15.174907749077489 |1.2689000000000002e-05 |1.85175e-05            |CD40LG,CD40,TNF,IL13,IL4
Circadian entrainment                                        |hsa04713     |9          |1355      |67        |61686         |6.115261331717795  |1.58012e-05            |2.2949299999999997e-05 |CAMK2D,MAPK1,PRKG1,PER1,NOS1,ITPR1,GNAI2,FOS,CREB1
Lysine degradation                                           |hsa00310     |6          |1355      |28        |61686         |9.755297838692671  |2.7655999999999997e-05 |3.99768e-05            |PLOD3,PLOD2,KMT5A,EZH2,MECOM,SETD2
Thyroid hormone synthesis                                    |hsa04918     |7          |1355      |41        |61686         |7.772513725137252  |2.8435300000000002e-05 |4.09092e-05            |CREB5,TG,LRP2,ITPR1,HSPA5,GPX2,CREB1
Systemic lupus erythematosus                                 |hsa05322     |6          |1355      |30        |61686         |9.104944649446495  |4.19838e-05            |5.98367e-05            |CD40LG,CD40,CD80,CD28,TNF,IFNG
Arachidonic acid metabolism                                  |hsa00590     |6          |1355      |30        |61686         |9.104944649446495  |4.19838e-05            |5.98367e-05            |PTGS2,PLA2G4B,GPX2,ALOX12,PTGES2,CYP2B6
Cortisol synthesis and secretion                             |hsa04927     |7          |1355      |49        |61686         |6.503531892461782  |9.326870000000001e-05  |0.000132311            |SCARB1,CREB5,SP1,LDLR,ITPR1,AGTR1,CREB1
Spliceosome                                                  |hsa03040     |5          |1355      |22        |61686         |10.346528010734653 |9.790809999999999e-05  |0.00013825             |TRA2B,SRSF1,PCBP1,HNRNPK,HNRNPA3
Lysosome                                                     |hsa04142     |7          |1355      |51        |61686         |6.248491426090732  |0.00012100799999999999 |0.00017008             |CLTC,CTSC,AP1S2,PSAP,M6PR,LAMP2,AP1G1
Base excision repair                                         |hsa03410     |4          |1355      |13        |61686         |14.007607152994606 |0.000141431            |0.000197874            |UNG,TDG,HMGB1,PARP1
Peroxisome                                                   |hsa04146     |6          |1355      |38        |61686         |7.188114196931443  |0.00016805900000000003 |0.000234055            |AMACR,SOD2,NOS2,IDH1,ACSL4,ACSL1
Phenylalanine metabolism                                     |hsa00360     |4          |1355      |14        |61686         |13.007063784923563 |0.00019455700000000001 |0.000268506            |MIF,MAOA,ALDH3A1,DDC
Other types of O-glycan biosynthesis                         |hsa00514     |4          |1355      |14        |61686         |13.007063784923563 |0.00019455700000000001 |0.000268506            |PLOD3,LFNG,GALNT14,GALNT7
Pancreatic secretion                                         |hsa04972     |7          |1355      |58        |61686         |5.4943631505280575 |0.000275098            |0.00037795             |CFTR,SLC9A1,RAP1B,RAC1,ATP2A2,RHOA,ITPR1
Biosynthesis of cofactors                                    |hsa01240     |7          |1355      |59        |61686         |5.4012383513665645 |0.00030626             |0.000418876            |PKM,PKLR,MAT2A,ALPG,ALPL,DHFR,MAT2B
Biosynthesis of amino acids                                  |hsa01230     |6          |1355      |43        |61686         |6.352286964730112  |0.00033806900000000003 |0.00046031699999999996 |PKM,PKLR,MAT2A,ARG2,IDH1,MAT2B
Endocrine and other factor-regulated calcium reabsorption    |hsa04961     |5          |1355      |29        |61686         |7.849090215040081  |0.000388687            |0.000526887            |CLTC,KL,VDR,SLC8A1,ESR1
Retrograde endocannabinoid signaling                         |hsa04723     |7          |1355      |63        |61686         |5.05830258302583   |0.00046039400000000004 |0.000621328            |PTGS2,MAPK9,MAPK1,NDUFA4,ITPR1,GNAI2,MAPK14
Renin secretion                                              |hsa04924     |6          |1355      |46        |61686         |5.938007380073801  |0.000491194            |0.000659975            |PPP3CA,ITPR1,GNAI2,AGTR1,EDN1,CREB1
Sphingolipid metabolism                                      |hsa00600     |4          |1355      |18        |61686         |10.116605166051661 |0.000554486            |0.000741747            |SPTLC1,PSAP,SGMS1,CERS2
Folate biosynthesis                                          |hsa00790     |4          |1355      |19        |61686         |9.584152262575257  |0.000690172            |0.000919225            |ALPG,ALPL,DHFR,AKR1B10
Tyrosine metabolism                                          |hsa00350     |4          |1355      |20        |61686         |9.104944649446495  |0.000847768            |0.00112421             |MIF,MAOA,ALDH3A1,DDC
Glycolysis / Gluconeogenesis                                 |hsa00010     |5          |1355      |36        |61686         |6.3228782287822884 |0.0010868              |0.00143495             |PKM,PKLR,LDHA,HK2,ALDH3A1
Fat digestion and absorption                                 |hsa04975     |4          |1355      |22        |61686         |8.277222408587722  |0.00123605             |0.0016179999999999999  |SCARB1,MTTP,SLC27A1,ABCA1
Olfactory transduction                                       |hsa04740     |4          |1355      |22        |61686         |8.277222408587722  |0.00123605             |0.0016179999999999999  |CAMK2D,SLC8A1,RGS2,PRKG1
Insulin secretion                                            |hsa04911     |6          |1355      |56        |61686         |4.877648919346336  |0.00141408             |0.00184313             |CREB5,CAMK2D,VAMP2,STX1A,SLC2A1,CREB1
Drug metabolism - other enzymes                              |hsa00983     |4          |1355      |23        |61686         |7.9173431734317345 |0.00147041             |0.0019084              |RRM2,IMPDH2,IMPDH1,DPYD
Neuroactive ligand-receptor interaction                      |hsa04080     |10         |1355      |152       |61686         |2.995047582054768  |0.00204925             |0.00264839             |CCKBR,THRB,TAC1,P2RX7,OXTR,HTR2C,GRM7,AGTR1,EDN1,ADM
Pyruvate metabolism                                          |hsa00620     |4          |1355      |26        |61686         |7.003803576497303  |0.00235619             |0.00301949             |PKM,PKLR,LDHA,FH
Arginine and proline metabolism                              |hsa00330     |4          |1355      |26        |61686         |7.003803576497303  |0.00235619             |0.00301949             |NOS2,NOS1,MAOA,ARG2
Vitamin digestion and absorption                             |hsa04977     |3          |1355      |13        |61686         |10.505705364745955 |0.00256484             |0.00325948             |SCARB1,RBP2,ABCC1
Fatty acid biosynthesis                                      |hsa00061     |3          |1355      |13        |61686         |10.505705364745955 |0.00256484             |0.00325948             |FASN,ACSL4,ACSL1
Salivary secretion                                           |hsa04970     |5          |1355      |47        |61686         |4.843055664599199  |0.00362625             |0.00458923             |VAMP2,SLC9A1,PRKG1,NOS1,ITPR1
Carbon metabolism                                            |hsa01200     |6          |1355      |69        |61686         |3.9586715867158673 |0.00410655             |0.00517561             |PKM,PKLR,MTHFR,IDH1,HK2,FH
Mucin type O-glycan biosynthesis                             |hsa00512     |2          |1355      |5         |61686         |18.20988929889299  |0.00461355             |0.00579066             |GALNT14,GALNT7
Arginine biosynthesis                                        |hsa00220     |3          |1355      |16        |61686         |8.53588560885609   |0.004781399999999999   |0.00597675             |NOS2,NOS1,ARG2
Glutamatergic synapse                                        |hsa04724     |6          |1355      |73        |61686         |3.7417580751149977 |0.00541786             |0.00674468             |MAPK1,PPP3CA,PLA2G4B,ITPR1,GRM7,GNAI2
Synaptic vesicle cycle                                       |hsa04721     |4          |1355      |33        |61686         |5.518148272391815  |0.00571217             |0.00705349             |CLTC,SYT1,VAMP2,STX1A
Citrate cycle (TCA cycle)                                    |hsa00020     |3          |1355      |17        |61686         |8.033774690688084  |0.00571194             |0.00708187             |ACLY,IDH1,FH
Fatty acid metabolism                                        |hsa01212     |4          |1355      |35        |61686         |5.202825513969425  |0.00706095             |0.00868383             |FASN,ACSL4,ACSL1,ELOVL6
Pyrimidine metabolism                                        |hsa00240     |3          |1355      |20        |61686         |6.828708487084871  |0.00911911             |0.011170000000000001   |RRM2,NT5E,DPYD
Glutathione metabolism                                       |hsa00480     |3          |1355      |22        |61686         |6.207916806440792  |0.011925               |0.0145485              |RRM2,IDH1,GPX2
mRNA surveillance pathway                                    |hsa03015     |3          |1355      |23        |61686         |5.938007380073801  |0.013493200000000002   |0.0163311              |PPP2R5E,PPP2R2A,PPP1CC
Drug metabolism - cytochrome P450                            |hsa00982     |3          |1355      |23        |61686         |5.938007380073801  |0.013493200000000002   |0.0163311              |MAOA,ALDH3A1,CYP2B6
Thiamine metabolism                                          |hsa00730     |2          |1355      |9         |61686         |10.116605166051661 |0.0156661              |0.0188117              |ALPG,ALPL
Proteasome                                                   |hsa03050     |2          |1355      |9         |61686         |10.116605166051661 |0.0156661              |0.0188117              |PSMD9,IFNG
Vibrio cholerae infection                                    |hsa05110     |3          |1355      |26        |61686         |5.2528526823729775 |0.0188711              |0.0225713              |CFTR,ACTG1,ACTB
SNARE interactions in vesicular transport                    |hsa04130     |2          |1355      |10        |61686         |9.104944649446495  |0.019300099999999997   |0.0229942              |VAMP2,STX1A
Histidine metabolism                                         |hsa00340     |2          |1355      |12        |61686         |7.5874538745387445 |0.027497900000000006   |0.0325072              |MAOA,ALDH3A1
DNA replication                                              |hsa03030     |2          |1355      |12        |61686         |7.5874538745387445 |0.027497900000000006   |0.0325072              |RPA1,MCM2
Pentose and glucuronate interconversions                     |hsa00040     |2          |1355      |13        |61686         |7.003803576497303  |0.0320311              |0.037575               |KL,AKR1B10
One carbon pool by folate                                    |hsa00670     |2          |1355      |13        |61686         |7.003803576497303  |0.0320311              |0.037575               |MTHFR,DHFR
Steroid hormone biosynthesis                                 |hsa00140     |3          |1355      |33        |61686         |4.138611204293861  |0.035386               |0.0413515              |CYP7B1,SULT1E1,CYP19A1
Primary bile acid biosynthesis                               |hsa00120     |2          |1355      |14        |61686         |6.5035318924617815 |0.036834500000000006   |0.0428798              |AMACR,CYP7B1
Glycerophospholipid metabolism                               |hsa00564     |3          |1355      |34        |61686         |4.016887345344042  |0.03819469999999999    |0.04429419999999999    |LYPLA2,TAZ,PLA2G4B
