description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Aldosterone-regulated sodium reabsorption                    |hsa04960     |11         |1493      |27        |61686         |16.83277517302969  |1.47084e-11            |2.64411e-11            |NEDD4L,MAPK1,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,ATP1B1,KRAS,IRS1,IGF1
Ferroptosis                                                  |hsa04216     |11         |1493      |29        |61686         |15.671894126613852 |3.73337e-11            |6.67286e-11            |SLC7A11,ATG7,ATG5,TP53,TFRC,PCBP2,PCBP1,HMOX1,ACSL4,ACSL1,CYBB
Hippo signaling pathway - multiple species                   |hsa04392     |8          |1493      |12        |61686         |27.544541192230405 |5.24883e-11            |9.32792e-11            |WWC1,YAP1,RASSF2,STK3,PAK1,NF2,SAV1,LATS2
African trypanosomiasis                                      |hsa05143     |11         |1493      |30        |61686         |15.149497655726723 |5.76529e-11            |1.0187500000000001e-10 |TNF,SELE,PRKCA,MYD88,FASLG,IL12B,IL12A,IL6,IL1B,IFNG,ICAM1
Phosphatidylinositol signaling system                        |hsa04070     |12         |1493      |40        |61686         |12.395043536503684 |1.15543e-10            |2.03016e-10            |INPP5F,CDS2,PTEN,PRKCA,PIK3R2,PIK3R1,PIK3CD,PIK3CB,PIK3C2A,INPP5D,IMPA1,PLCE1
Viral myocarditis                                            |hsa05416     |11         |1493      |35        |61686         |12.98528370490862  |3.94066e-10            |6.885089999999999e-10  |CAV1,CASP9,CASP8,CASP3,CCND1,RAC1,ICAM1,HLA-G,ABL2,FYN,ABL1
RNA transport                                                |hsa03013     |12         |1493      |44        |61686         |11.26822139682153  |3.98907e-10            |6.930739999999999e-10  |UPF2,TACC3,PRMT5,EIF3J,UBE2I,SMN1,KPNB1,FMR1,EIF4E,EIF4A2,EIF2S3,EIF2S1
Thyroid hormone synthesis                                    |hsa04918     |12         |1493      |45        |61686         |11.017816476892163 |5.319560000000001e-10  |9.191010000000001e-10  |ADCY1,CREB5,PAX8,TTF1,TG,SLC5A5,PRKCA,PRKACB,ATP1B1,HSPA5,GPX2,CREB1
Vasopressin-regulated water reabsorption                     |hsa04962     |10         |1493      |28        |61686         |14.756004210123432 |5.90816e-10            |1.01516e-09            |CREB5,VAMP2,RAB5B,RAB5A,PRKACB,ARHGDIB,ARHGDIA,AQP4,AQP3,CREB1
Base excision repair                                         |hsa03410     |8          |1493      |15        |61686         |22.035632953784326 |6.39524e-10            |1.0928099999999999e-09 |UNG,TDG,POLD1,PCNA,HMGB1,FEN1,POLE3,PARP1
Cardiac muscle contraction                                   |hsa04260     |10         |1493      |29        |61686         |14.247176478739865 |8.821230000000001e-10  |1.4991300000000002e-09 |CACNB3,CACNA1C,UQCRFS1,TPM1,SLC9A1,SLC8A1,ATP2A2,ATP1B1,CYTB,COX2
Insulin secretion                                            |hsa04911     |13         |1493      |59        |61686         |9.10370429234734   |1.33724e-09            |2.26023e-09            |ADCY1,CREB5,CAMK2D,CACNA1C,VAMP2,STX1A,SNAP25,SLC2A1,PRKCA,PRKACB,ATP1B1,KCNN4,CREB1
Type I diabetes mellitus                                     |hsa04940     |9          |1493      |23        |61686         |16.167448091091764 |1.67502e-09            |2.81584e-09            |TNF,FASLG,IL12B,IL12A,IL2,IL1B,IL1A,IFNG,HLA-G
Regulation of lipolysis in adipocytes                        |hsa04923     |12         |1493      |50        |61686         |9.916034829202946  |2.0083900000000003e-09 |3.35811e-09            |ADCY1,AKT3,PTGS2,PRKG1,PRKACB,PIK3R2,PIK3R1,PIK3CD,PIK3CB,IRS1,AKT2,AKT1
Carbohydrate digestion and absorption                        |hsa04973     |9          |1493      |25        |61686         |14.874052243804421 |4.00869e-09            |6.66686e-09            |AKT3,PIK3R2,PIK3R1,PIK3CD,PIK3CB,ATP1B1,HK2,AKT2,AKT1
Graft-versus-host disease                                    |hsa05332     |8          |1493      |18        |61686         |18.36302746148694  |4.07605e-09            |6.70714e-09            |TNF,FASLG,IL6,IL2,IL1B,IL1A,IFNG,HLA-G
Fanconi anemia pathway                                       |hsa03460     |8          |1493      |18        |61686         |18.36302746148694  |4.07605e-09            |6.70714e-09            |BRCA1,RPA1,REV3L,RAD51,ATR,MLH1,HES1,ERCC4
Long-term depression                                         |hsa04730     |11         |1493      |44        |61686         |10.329202947086403 |5.932890000000001e-09  |9.711200000000001e-09  |BRAF,RAF1,MAP2K1,MAPK1,PRKG1,PRKCA,NRAS,KRAS,IGF1R,IGF1,HRAS
Gastric acid secretion                                       |hsa04971     |11         |1493      |45        |61686         |10.099665103817816 |7.68025e-09            |1.25055e-08            |CFTR,ADCY1,CCKBR,CAMK2D,CA2,SLC9A1,PRKCA,PRKACB,ATP1B1,MYLK,KCNJ2
Circadian rhythm                                             |hsa04710     |8          |1493      |20        |61686         |16.526724715338247 |1.12386e-08            |1.8204099999999998e-08 |CLOCK,BTRC,PRKAB1,PRKAA2,PRKAA1,PER1,ARNTL,CREB1
Antigen processing and presentation                          |hsa04612     |10         |1493      |38        |61686         |10.872845207459372 |1.70779e-08            |2.75194e-08            |TNF,TAP1,RFXAP,IFNG,HSPA5,HSPA4,HSPA1B,HLA-G,PDIA3,CREB1
ABC transporters                                             |hsa02010     |8          |1493      |21        |61686         |15.739737824131662 |1.77673e-08            |2.84826e-08            |ABCB9,CFTR,ABCG2,TAP1,ABCB1,ABCC1,ABCG4,ABCA1
Ovarian steroidogenesis                                      |hsa04913     |10         |1493      |39        |61686         |10.594054304704002 |2.24674e-08            |3.58326e-08            |ADCY1,SCARB1,BMP6,PTGS2,PRKACB,LDLR,IGF1R,IGF1,CYP19A1,CYP1B1
Nicotinate and nicotinamide metabolism                       |hsa00760     |7          |1493      |15        |61686         |19.281178834561285 |2.6046700000000002e-08 |4.13291e-08            |SIRT1,SIRT2,NAMPT,CD38,NT5E,SIRT6,SIRT7
Allograft rejection                                          |hsa05330     |8          |1493      |22        |61686         |15.024295195762042 |2.73245e-08            |4.31367e-08            |TNF,FASLG,IL12B,IL12A,IL4,IL2,IFNG,HLA-G
RNA degradation                                              |hsa03018     |7          |1493      |16        |61686         |18.07610515740121  |4.53316e-08            |7.12027e-08            |EXOSC2,XRN2,TOB2,BTG2,BTG1,CNOT6,DDX6
Inositol phosphate metabolism                                |hsa00562     |9          |1493      |33        |61686         |11.26822139682153  |6.3565e-08             |9.93402e-08            |INPP5F,PTEN,PIK3CG,PIK3CD,PIK3CB,PIK3C2A,INPP5D,IMPA1,PLCE1
Maturity onset diabetes of the young                         |hsa04950     |7          |1493      |18        |61686         |16.067649028801075 |1.2085999999999999e-07 |1.8793700000000002e-07 |PAX6,NEUROD1,HES1,HNF4G,HNF4A,NR5A2,RFX6
Pancreatic secretion                                         |hsa04972     |11         |1493      |59        |61686         |7.703134401216978  |1.55334e-07            |2.40342e-07            |CFTR,ADCY1,CD38,CA2,SLC9A1,RAP1B,RAC1,PRKCA,ATP2A2,ATP1B1,RHOA
Neuroactive ligand-receptor interaction                      |hsa04080     |17         |1493      |151       |61686         |4.651561592065399  |1.76832e-07            |2.72252e-07            |CCKBR,THRB,PTGER4,P2RX7,OXTR,OPRM1,HTR2C,HRH1,GRM7,AGTR1,EDNRA,EDN1,LPAR1,S1PR1,DRD2,ADORA2B,ADORA2A
Cocaine addiction                                            |hsa05030     |9          |1493      |38        |61686         |9.785560686713437  |2.40965e-07            |3.6916200000000006e-07 |CREB5,BDNF,RELA,PRKACB,NFKB1,MAOA,JUN,DRD2,CREB1
Mismatch repair                                              |hsa03430     |6          |1493      |14        |61686         |17.70720505214812  |5.05935e-07            |7.71302e-07            |RPA1,POLD1,PCNA,MSH2,MLH1,MSH6
Circadian entrainment                                        |hsa04713     |11         |1493      |67        |61686         |6.783357159280622  |5.976859999999999e-07  |9.06733e-07            |ADCY1,RPS6KA5,CAMK2D,CACNA1C,MAPK1,PRKG1,PRKCA,PRKACB,PER1,FOS,CREB1
Cysteine and methionine metabolism                           |hsa00270     |8          |1493      |32        |61686         |10.329202947086404 |7.24731e-07            |1.08885e-06            |MTAP,MAT2A,LDHB,LDHA,DNMT3B,DNMT3A,DNMT1,MAT2B
Intestinal immune network for IgA production                 |hsa04672     |8          |1493      |32        |61686         |10.329202947086404 |7.24731e-07            |1.08885e-06            |ICOSLG,MAP3K14,CXCR4,TGFB1,CXCL12,IL6,IL4,IL2
Spliceosome                                                  |hsa03040     |7          |1493      |24        |61686         |12.050736771600803 |1.15736e-06            |1.7222e-06             |SRSF10,SRSF1,PCBP1,HSPA1B,HNRNPK,PRPF38A,CDC40
Nucleotide excision repair                                   |hsa03420     |7          |1493      |24        |61686         |12.050736771600803 |1.15736e-06            |1.7222e-06             |CUL4A,RPA1,POLD1,PCNA,ERCC4,ERCC3,POLE3
Salivary secretion                                           |hsa04970     |9          |1493      |49        |61686         |7.588802165206338  |2.39135e-06            |3.54147e-06            |ADCY1,CD38,VAMP2,SLC9A1,PRKG1,PRKCA,PRKACB,ATP1B1,KCNN4
Cortisol synthesis and secretion                             |hsa04927     |9          |1493      |50        |61686         |7.4370261219022105 |2.8536900000000005e-06 |4.20615e-06            |ADCY1,SCARB1,CREB5,CACNA1C,SP1,PRKACB,LDLR,AGTR1,CREB1
Arachidonic acid metabolism                                  |hsa00590     |7          |1493      |28        |61686         |10.329202947086403 |3.6379000000000004e-06 |5.3367399999999995e-06 |PTGS2,GPX2,ALOX12,CYP2U1,CYP2C9,CYP2C8,CYP2B6
Lysine degradation                                           |hsa00310     |7          |1493      |29        |61686         |9.973023535117907  |4.69505e-06            |6.855210000000001e-06  |PLOD3,PLOD2,ACAT1,EZH2,MECOM,NSD3,SETD2
DNA replication                                              |hsa03030     |5          |1493      |13        |61686         |15.891081457056004 |9.03003e-06            |1.31231e-05            |RPA1,POLD1,PCNA,FEN1,POLE3
Complement and coagulation cascades                          |hsa04610     |8          |1493      |45        |61686         |7.345210984594775  |1.12372e-05            |1.61795e-05            |CLU,TFPI,PLAU,PLAT,SERPINE1,FGG,FGB,FGA
Renin secretion                                              |hsa04924     |8          |1493      |45        |61686         |7.345210984594775  |1.12372e-05            |1.61795e-05            |CACNA1C,PTGER4,PRKACB,KCNJ2,AGTR1,EDNRA,EDN1,CREB1
Homologous recombination                                     |hsa03440     |5          |1493      |15        |61686         |13.772270596115204 |2.02355e-05            |2.9001100000000003e-05 |BRCA1,RPA1,RAD51,POLD1,ATM
Retrograde endocannabinoid signaling                         |hsa04723     |9          |1493      |63        |61686         |5.902401684049373  |2.0342899999999998e-05 |2.90213e-05            |ADCY1,CACNA1C,PTGS2,MAPK13,MAPK9,MAPK1,PRKCA,PRKACB,MAPK14
PPAR signaling pathway                                       |hsa03320     |8          |1493      |50        |61686         |6.610689886135297  |2.5148800000000002e-05 |3.57136e-05            |NR1H3,RXRA,PPARG,PPARA,OLR1,ACSL4,ACSL1,ANGPTL4
Endocrine and other factor-regulated calcium reabsorption    |hsa04961     |6          |1493      |30        |61686         |8.263362357669122  |7.17903e-05            |0.000101485            |VDR,SLC8A1,PRKCA,PRKACB,ATP1B1,ESR1
Purine metabolism                                            |hsa00230     |8          |1493      |59        |61686         |5.602279564521439  |8.571360000000001e-05  |0.00012062             |ADCY1,RRM2,PKM,NT5E,IMPDH2,IMPDH1,FHIT,DGUOK
Chemical carcinogenesis                                      |hsa05204     |6          |1493      |31        |61686         |7.996802281615279  |8.72001e-05            |0.000122159            |PTGS2,ARNT,CYP3A4,CYP2C9,CYP2C8,CYP1B1
Drug metabolism - cytochrome P450                            |hsa00982     |5          |1493      |22        |61686         |9.390184497351276  |0.000154104            |0.00021491599999999997 |MAOA,CYP3A4,CYP2C9,CYP2C8,CYP2B6
Drug metabolism - other enzymes                              |hsa00983     |5          |1493      |23        |61686         |8.98191560616209   |0.000192992            |0.000265577            |RRM2,IMPDH2,IMPDH1,DPYD,CYP3A4
Fat digestion and absorption                                 |hsa04975     |5          |1493      |23        |61686         |8.98191560616209   |0.000192992            |0.000265577            |AGPAT2,SCARB1,MTTP,ACAT1,ABCA1
Olfactory transduction                                       |hsa04740     |5          |1493      |23        |61686         |8.98191560616209   |0.000192992            |0.000265577            |CAMK2D,SLC8A1,RGS2,PRKG1,PRKACB
GABAergic synapse                                            |hsa04727     |7          |1493      |51        |61686         |5.670934951341555  |0.00021911900000000001 |0.000300202            |GABARAPL1,ADCY1,CACNA1C,SRC,PRKCA,PRKACB,GLS2
Autoimmune thyroid disease                                   |hsa05320     |5          |1493      |24        |61686         |8.607669122572002  |0.00023893099999999998 |0.00032591             |TG,FASLG,IL4,IL2,HLA-G
Fatty acid biosynthesis                                      |hsa00061     |4          |1493      |14        |61686         |11.804803368098746 |0.000281738            |0.000382622            |FASN,ACSL4,ACSL1,CBR4
Peroxisome                                                   |hsa04146     |6          |1493      |38        |61686         |6.523707124475623  |0.000283021            |0.000382694            |AMACR,SOD2,NOS2,IDH1,ACSL4,ACSL1
Mineral absorption                                           |hsa04978     |5          |1493      |25        |61686         |8.263362357669122  |0.000292727            |0.000392406            |VDR,SLC8A1,ATP1B1,MT1M,HMOX1
mRNA surveillance pathway                                    |hsa03015     |5          |1493      |25        |61686         |8.263362357669122  |0.000292727            |0.000392406            |UPF2,PPP2R2A,PPP1CC,MSI1,MSI2
Glutamatergic synapse                                        |hsa04724     |8          |1493      |73        |61686         |4.527869785024177  |0.00038577             |0.000514912            |SHANK2,ADCY1,CACNA1C,MAPK1,PRKCA,PRKACB,GRM7,GLS2
Arginine and proline metabolism                              |hsa00330     |5          |1493      |27        |61686         |7.651261442286224  |0.00042730400000000004 |0.000567912            |NOS3,NOS2,MAOA,ARG2,GATM
Biosynthesis of amino acids                                  |hsa01230     |6          |1493      |43        |61686         |5.765136528606364  |0.000563959            |0.000746345            |PKM,MAT2A,ARG2,IDH1,GAPDH,MAT2B
Arginine biosynthesis                                        |hsa00220     |4          |1493      |17        |61686         |9.72160277372838   |0.000632141            |0.0008330330000000001  |NOS3,NOS2,ARG2,GLS2
Cholesterol metabolism                                       |hsa04979     |5          |1493      |31        |61686         |6.664001901346066  |0.000830131            |0.00108933             |SCARB1,LRP1,LDLR,ABCA1,ANGPTL4
Terpenoid backbone biosynthesis                              |hsa00900     |3          |1493      |9         |61686         |13.772270596115204 |0.0010655              |0.00139231             |ZMPSTE24,ACAT1,HMGCR
Synaptic vesicle cycle                                       |hsa04721     |5          |1493      |33        |61686         |6.260122998234183  |0.00111413             |0.00144372             |SYT1,VAMP2,STX1A,SNAP25,SLC6A4
Primary immunodeficiency                                     |hsa05340     |5          |1493      |33        |61686         |6.260122998234183  |0.00111413             |0.00144372             |ZAP70,UNG,BTK,TAP1,RFXAP
Oxidative phosphorylation                                    |hsa00190     |4          |1493      |21        |61686         |7.869868912065831  |0.00147176             |0.00189924             |UQCRFS1,ATP5F1B,CYTB,COX2
Fatty acid metabolism                                        |hsa01212     |5          |1493      |36        |61686         |5.7384460817146685 |0.00166692             |0.00212464             |ACAT1,FASN,ACSL4,ACSL1,CBR4
Glycolysis / Gluconeogenesis                                 |hsa00010     |5          |1493      |36        |61686         |5.7384460817146685 |0.00166692             |0.00212464             |PKM,LDHB,LDHA,HK2,GAPDH
Glycerophospholipid metabolism                               |hsa00564     |5          |1493      |36        |61686         |5.7384460817146685 |0.00166692             |0.00212464             |AGPAT2,CDS2,TAZ,ACHE,GPD1
SNARE interactions in vesicular transport                    |hsa04130     |3          |1493      |11        |61686         |11.26822139682153  |0.00201839             |0.00256212             |STX16,VAMP2,STX1A
Glutathione metabolism                                       |hsa00480     |4          |1493      |23        |61686         |7.185532484929672  |0.00209543             |0.00263837             |PRDX6,RRM2,IDH1,GPX2
Retinol metabolism                                           |hsa00830     |4          |1493      |23        |61686         |7.185532484929672  |0.00209543             |0.00263837             |CYP3A4,CYP2C9,CYP2C8,CYP2B6
Linoleic acid metabolism                                     |hsa00591     |3          |1493      |13        |61686         |9.534648874233602  |0.00337424             |0.00418083             |CYP3A4,CYP2C9,CYP2C8
Other types of O-glycan biosynthesis                         |hsa00514     |3          |1493      |13        |61686         |9.534648874233602  |0.00337424             |0.00418083             |PLOD3,GALNT4,GALNT7
Vitamin digestion and absorption                             |hsa04977     |3          |1493      |13        |61686         |9.534648874233602  |0.00337424             |0.00418083             |SCARB1,RBP2,ABCC1
Vibrio cholerae infection                                    |hsa05110     |4          |1493      |26        |61686         |6.356432582822402  |0.00334002             |0.0041884999999999995  |CFTR,TJP1,PRKCA,PRKACB
Metabolism of xenobiotics by cytochrome P450                 |hsa00980     |4          |1493      |27        |61686         |6.121009153828979  |0.00384659             |0.00474717             |CYP3A4,CYP2C9,CYP2B6,CYP1B1
One carbon pool by folate                                    |hsa00670     |3          |1493      |14        |61686         |8.85360252607406   |0.00421765             |0.00518454             |MTHFR,MTHFD1,DHFR
Pyruvate metabolism                                          |hsa00620     |4          |1493      |28        |61686         |5.902401684049373  |0.0044027              |0.00539071             |PKM,ACAT1,LDHB,LDHA
Fatty acid degradation                                       |hsa00071     |4          |1493      |29        |61686         |5.698870591495946  |0.00501051             |0.00611086             |ACAT1,ACSL4,ACSL1,CYP2U1
Asthma                                                       |hsa05310     |3          |1493      |15        |61686         |8.263362357669122  |0.00517785             |0.0062658              |TNF,IL13,IL4
Proximal tubule bicarbonate reclamation                      |hsa04964     |3          |1493      |15        |61686         |8.263362357669122  |0.00517785             |0.0062658              |CA2,ATP1B1,GLS2
Mucin type O-glycan biosynthesis                             |hsa00512     |2          |1493      |5         |61686         |16.526724715338247 |0.00557622             |0.00672172             |GALNT4,GALNT7
Ribosome biogenesis in eukaryotes                            |hsa03008     |3          |1493      |16        |61686         |7.746902210314802  |0.00625901             |0.00751564             |XRN2,CSNK2A1,NOB1
Carbon metabolism                                            |hsa01200     |6          |1493      |70        |61686         |3.5414410104296237 |0.00699547             |0.00836766             |PKM,MTHFR,ACAT1,IDH1,HK2,GAPDH
Lysosome                                                     |hsa04142     |5          |1493      |50        |61686         |4.131681178834561  |0.00709714             |0.00845674             |ABCB9,CD68,AP3B1,PSAP,LAMP2
Steroid hormone biosynthesis                                 |hsa00140     |4          |1493      |32        |61686         |5.164601473543202  |0.00716441             |0.00847199             |CYP19A1,CYP11B2,CYP3A4,CYP1B1
Systemic lupus erythematosus                                 |hsa05322     |4          |1493      |32        |61686         |5.164601473543202  |0.00716441             |0.00847199             |TNF,IFNG,H3-3A,H2AX
Sphingolipid metabolism                                      |hsa00600     |3          |1493      |17        |61686         |7.2912020802962845 |0.00746477             |0.00879372             |PSAP,SGMS1,CERS2
Pyrimidine metabolism                                        |hsa00240     |3          |1493      |20        |61686         |6.197521768251842  |0.0118589              |0.0139174              |RRM2,NT5E,DPYD
Biosynthesis of cofactors                                    |hsa01240     |5          |1493      |58        |61686         |3.5617941196849663 |0.013112899999999999   |0.015331200000000001   |PKM,MTHFD1,MAT2A,DHFR,MAT2B
Propanoate metabolism                                        |hsa00640     |3          |1493      |21        |61686         |5.902401684049373  |0.0135901              |0.0158296              |ACAT1,LDHB,LDHA
Ribosome                                                     |hsa03010     |2          |1493      |8         |61686         |10.329202947086404 |0.0148767              |0.0172636              |RPS7,MRPL18
Proteasome                                                   |hsa03050     |2          |1493      |9         |61686         |9.18151373074347   |0.0188227              |0.0217616              |PSMD9,IFNG
Histidine metabolism                                         |hsa00340     |2          |1493      |12        |61686         |6.886135298057601  |0.0328935              |0.0376098              |MAOA,HAL
Basal transcription factors                                  |hsa03022     |2          |1493      |12        |61686         |6.886135298057601  |0.0328935              |0.0376098              |ERCC3,TAF5L
Morphine addiction                                           |hsa05032     |4          |1493      |50        |61686         |3.3053449430676487 |0.032667               |0.037627600000000004   |ADCY1,PRKCA,PRKACB,OPRM1
Tryptophan metabolism                                        |hsa00380     |3          |1493      |30        |61686         |4.131681178834561  |0.035355000000000004   |0.04027619999999999    |MAOA,ACAT1,CYP1B1
Phenylalanine metabolism                                     |hsa00360     |2          |1493      |13        |61686         |6.356432582822402  |0.0382606              |0.0434272              |MIF,MAOA
Porphyrin and chlorophyll metabolism                         |hsa00860     |2          |1493      |14        |61686         |5.902401684049373  |0.0439344              |0.0496858              |HMOX1,FXN
