description                                                  |annotation_id|genes_found|input_size|term_genes|genes_universe|relative_enrichment|pval                   |pval_adj               |genes
Asthma                                                       |hsa05310     |6          |1203      |15        |61686         |20.51072319201995  |2.3393e-07             |3.53258e-07            |CD40LG,CD40,TNF,IL13,IL10,IL4
Homologous recombination                                     |hsa03440     |6          |1203      |15        |61686         |20.51072319201995  |2.3393e-07             |3.53258e-07            |BRCA2,BRCA1,RPA1,BARD1,RAD51,ATM
Nicotinate and nicotinamide metabolism                       |hsa00760     |6          |1203      |16        |61686         |19.228802992518705 |3.68082e-07            |5.53047e-07            |SIRT1,SIRT4,SIRT2,CD38,NT5E,SIRT7
Cocaine addiction                                            |hsa05030     |8          |1203      |37        |61686         |11.086877401091865 |4.777859999999999e-07  |7.1429e-07             |CREB5,BDNF,RELA,PRKACB,NFKB1,JUN,GRIA2,CREB1
Cardiac muscle contraction                                   |hsa04260     |7          |1203      |27        |61686         |13.293987254087005 |6.656919999999999e-07  |9.90259e-07            |UQCRFS1,ACTC1,TPM1,SLC9A1,SLC8A1,ATP2A2,COX2
Thyroid hormone synthesis                                    |hsa04918     |8          |1203      |41        |61686         |10.005230825375586 |1.1035700000000001e-06 |1.6335e-06             |ADCY9,ADCY6,CREB5,TG,PRKACB,LRP2,HSPA5,CREB1
Endocrine and other factor-regulated calcium reabsorption    |hsa04961     |7          |1203      |29        |61686         |12.377160546908591 |1.13085e-06            |1.6656400000000002e-06 |ADCY9,ADCY6,KL,VDR,SLC8A1,PRKACB,ESR1
Glutamatergic synapse                                        |hsa04724     |10         |1203      |72        |61686         |7.121778886118039  |1.3757800000000001e-06 |2.01646e-06            |ADCY9,ADCY6,SLC1A2,SLC1A1,MAPK1,PRKACB,PLD1,GRIA2,GLS,GLS2
Circadian rhythm                                             |hsa04710     |6          |1203      |20        |61686         |15.383042394014963 |1.6663999999999998e-06 |2.4305099999999997e-06 |CLOCK,BTRC,PRKAB1,PRKAA1,PER1,CREB1
Retrograde endocannabinoid signaling                         |hsa04723     |9          |1203      |63        |61686         |7.325258282864267  |3.6458300000000003e-06 |5.29177e-06            |ADCY9,ADCY6,PTGS2,MAPK9,MAPK8,MAPK1,PRKACB,GRIA2,MAPK14
Cortisol synthesis and secretion                             |hsa04927     |8          |1203      |50        |61686         |8.20428927680798   |5.31006e-06            |7.67008e-06            |ADCY9,ADCY6,SCARB1,CREB5,SP1,PRKACB,LDLR,CREB1
Antigen processing and presentation                          |hsa04612     |7          |1203      |37        |61686         |9.701017725955383  |6.5113199999999995e-06 |9.36002e-06            |TNF,TAP1,IFNG,HSP90AA1,HSPA5,HLA-G,CREB1
Arachidonic acid metabolism                                  |hsa00590     |6          |1203      |28        |61686         |10.987887424296401 |1.41748e-05            |2.02788e-05            |PTGS2,ALOX12,PTGES2,CYP2C9,CYP2C8,CYP2B6
Systemic lupus erythematosus                                 |hsa05322     |6          |1203      |30        |61686         |10.255361596009974 |2.16094e-05            |3.06219e-05            |CD40LG,CD40,CD80,TNF,IL10,IFNG
Cysteine and methionine metabolism                           |hsa00270     |6          |1203      |30        |61686         |10.255361596009974 |2.16094e-05            |3.06219e-05            |MTAP,LDHB,LDHA,DNMT3B,DNMT3A,DNMT1
Renin secretion                                              |hsa04924     |7          |1203      |45        |61686         |7.976392352452203  |2.50598e-05            |3.53438e-05            |ADCY6,PTGER4,PTGER2,PRKACB,EDNRA,EDN1,CREB1
ABC transporters                                             |hsa02010     |5          |1203      |19        |61686         |13.493896836855232 |2.5908499999999998e-05 |3.6369200000000004e-05 |CFTR,TAP1,ABCB1,ABCG4,ABCA1
Chemical carcinogenesis                                      |hsa05204     |6          |1203      |31        |61686         |9.924543480009653  |2.6353699999999998e-05 |3.68213e-05            |PTGS2,ARNT,CYP3A4,CYP2C9,CYP2C8,CYP1B1
Salivary secretion                                           |hsa04970     |7          |1203      |48        |61686         |7.47786783042394   |3.86468e-05            |5.3746000000000003e-05 |ADCY9,ADCY6,CD38,SLC9A1,PRKG1,PRKACB,NOS1
Spliceosome                                                  |hsa03040     |5          |1203      |22        |61686         |11.653819995465883 |5.58913e-05            |7.7368e-05             |SRSF10,TRA2B,SRSF1,PCBP1,HNRNPK
GABAergic synapse                                            |hsa04727     |7          |1203      |51        |61686         |7.037993252163709  |5.77624e-05            |7.958970000000001e-05  |GABARAPL1,ADCY9,ADCY6,SRC,PRKACB,GLS,GLS2
Retinol metabolism                                           |hsa00830     |5          |1203      |24        |61686         |10.682668329177057 |8.73375e-05            |0.000119789            |ALDH1A1,CYP3A4,CYP2C9,CYP2C8,CYP2B6
RNA degradation                                              |hsa03018     |4          |1203      |13        |61686         |15.777479378476883 |8.941219999999999e-05  |0.000121519            |BTG2,CNOT6L,CNOT6,DDX6
Mismatch repair                                              |hsa03430     |4          |1203      |13        |61686         |15.777479378476883 |8.941219999999999e-05  |0.000121519            |RPA1,MSH2,MLH1,MSH6
Insulin secretion                                            |hsa04911     |7          |1203      |57        |61686         |6.297151857199108  |0.000119196            |0.000161265            |ADCY9,ADCY6,CREB5,CAMK2D,SLC2A1,PRKACB,CREB1
Other types of O-glycan biosynthesis                         |hsa00514     |4          |1203      |14        |61686         |14.650516565728536 |0.000123242            |0.000165988            |PLOD3,LFNG,GALNT14,GALNT16
Arginine biosynthesis                                        |hsa00220     |4          |1203      |16        |61686         |12.81920199501247  |0.00021720900000000003 |0.000291235            |NOS3,NOS1,GLS,GLS2
Cholesterol metabolism                                       |hsa04979     |5          |1203      |31        |61686         |8.270452900008044  |0.000311821            |0.000416226            |SCARB1,LRP2,LDLR,ABCA1,MYLIP
Primary immunodeficiency                                     |hsa05340     |5          |1203      |32        |61686         |8.012001246882795  |0.000363659            |0.000483262            |ADA,CD40LG,CD40,UNG,TAP1
Drug metabolism - cytochrome P450                            |hsa00982     |4          |1203      |21        |61686         |9.767011043819025  |0.000660927            |0.000874412            |CYP3A4,CYP2C9,CYP2C8,CYP2B6
Glycolysis / Gluconeogenesis                                 |hsa00010     |5          |1203      |37        |61686         |6.929298375682416  |0.0007263269999999999  |0.000956704            |LDHB,LDHA,HK2,GAPDH,G6PC1
Purine metabolism                                            |hsa00230     |6          |1203      |56        |61686         |5.493943712148201  |0.000768393            |0.00100767             |ADCY9,ADCY6,ADA,PDE4D,NT5E,FHIT
Olfactory transduction                                       |hsa04740     |4          |1203      |23        |61686         |8.91770573566085   |0.000948033            |0.00123783             |CAMK2D,SLC8A1,PRKG1,PRKACB
Mineral absorption                                           |hsa04978     |4          |1203      |25        |61686         |8.20428927680798   |0.00131308             |0.001707               |VDR,SLC8A1,MT2A,SLC31A1
Metabolism of xenobiotics by cytochrome P450                 |hsa00980     |4          |1203      |27        |61686         |7.596564145192574  |0.00176629             |0.00228623             |CYP3A4,CYP2C9,CYP2B6,CYP1B1
Linoleic acid metabolism                                     |hsa00591     |3          |1203      |13        |61686         |11.833109533857662 |0.00182806             |0.00234588             |CYP3A4,CYP2C9,CYP2C8
Base excision repair                                         |hsa03410     |3          |1203      |13        |61686         |11.833109533857662 |0.00182806             |0.00234588             |UNG,TDG,HMGB1
D-Glutamine and D-glutamate metabolism                       |hsa00471     |2          |1203      |4         |61686         |25.63840399002494  |0.00222135             |0.00283839             |GLS,GLS2
One carbon pool by folate                                    |hsa00670     |3          |1203      |14        |61686         |10.987887424296401 |0.00229301             |0.00290513             |MTHFR,MTHFD1,DHFR
Proximal tubule bicarbonate reclamation                      |hsa04964     |3          |1203      |14        |61686         |10.987887424296401 |0.00229301             |0.00290513             |CA2,GLS,GLS2
Morphine addiction                                           |hsa05032     |5          |1203      |51        |61686         |5.027138037259792  |0.00312826             |0.00394663             |ADCY9,ADCY6,PRKACB,PDE4D,OPRM1
Steroid hormone biosynthesis                                 |hsa00140     |4          |1203      |32        |61686         |6.409600997506235  |0.00335079             |0.0042096              |CYP7B1,CYP19A1,CYP3A4,CYP1B1
Sphingolipid metabolism                                      |hsa00600     |3          |1203      |16        |61686         |9.614401496259353  |0.00342668             |0.00428693             |PSAP,GALC,CERS2
Glycosaminoglycan biosynthesis - heparan sulfate / heparin   |hsa00534     |2          |1203      |5         |61686         |20.510723192019952 |0.00365435             |0.00453381             |HS3ST2,NDST1
Mucin type O-glycan biosynthesis                             |hsa00512     |2          |1203      |5         |61686         |20.510723192019952 |0.00365435             |0.00453381             |GALNT14,GALNT16
Staphylococcus aureus infection                              |hsa05150     |4          |1203      |38        |61686         |5.397558734742093  |0.00627312             |0.00775067             |IL10,ICAM1,CFH,FGG
Oxidative phosphorylation                                    |hsa00190     |3          |1203      |20        |61686         |7.691521197007481  |0.00658307             |0.00810016             |UQCRFS1,ATP5F1B,COX2
mRNA surveillance pathway                                    |hsa03015     |3          |1203      |23        |61686         |6.688279301745636  |0.00979355             |0.0120011              |PPP2R5E,PPP2R2A,PPP2CB
Terpenoid backbone biosynthesis                              |hsa00900     |2          |1203      |8         |61686         |12.81920199501247  |0.00984142             |0.0120105              |ZMPSTE24,HMGCR
Ferroptosis                                                  |hsa04216     |3          |1203      |25        |61686         |6.153216957605984  |0.012358               |0.0150205              |TP53,PCBP1,CYBB
Proteasome                                                   |hsa03050     |2          |1203      |9         |61686         |11.394846217788862 |0.012490600000000001   |0.0151202              |PSMD9,IFNG
Lysine degradation                                           |hsa00310     |3          |1203      |26        |61686         |5.916554766928831  |0.013770600000000001   |0.0165358              |PLOD3,EZH2,SETD2
Vibrio cholerae infection                                    |hsa05110     |3          |1203      |26        |61686         |5.916554766928831  |0.013770600000000001   |0.0165358              |ADCY9,CFTR,PRKACB
Taste transduction                                           |hsa04742     |3          |1203      |30        |61686         |5.127680798004987  |0.0203053              |0.0242852              |ADCY6,PRKACB,HTR1B
Synaptic vesicle cycle                                       |hsa04721     |3          |1203      |31        |61686         |4.962271740004827  |0.022161900000000002   |0.0264                 |SLC6A4,SLC1A2,SLC1A1
Glycerophospholipid metabolism                               |hsa00564     |3          |1203      |34        |61686         |4.5244242335338125 |0.0282676              |0.0335398              |CDS2,TAZ,PLD1
Ribosome biogenesis in eukaryotes                            |hsa03008     |2          |1203      |14        |61686         |7.325258282864268  |0.029605799999999998   |0.034988599999999995   |RAN,CSNK2A1
Starch and sucrose metabolism                                |hsa00500     |2          |1203      |16        |61686         |6.409600997506235  |0.0380544              |0.044796300000000004   |HK2,G6PC1
